Total of planted triclusters: 6
Number of planted numeric triclusters: 2
Number of planted symbolic triclusters: 1
Number of planted mixed triclusters: 3
Tricluster coverage: 10.796666666666667%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #1
 (157, 4, 2), X=[23,24,28,30,36,40,45,87,90,91,113,116,122,123,125,127,141,146,152,153,183,186,187,202,205,211,216,234,241,248,271,273,285,298,318,331,337,347,363,389,440,441,456,459,466,467,473,480,499,506,508,514,517,530,533,543,549,554,567,574,602,611,615,624,636,645,649,676,685,696,699,700,703,729,753,780,781,800,802,811,817,818,850,853,887,895,896,897,907,909,918,923,950,951,960,961,969,980,982,988,990,994,1010,1037,1038,1044,1051,1054,1073,1080,1085,1092,1094,1096,1099,1100,1102,1116,1125,1127,1128,1130,1135,1137,1142,1156,1158,1160,1162,1197,1208,1224,1225,1245,1250,1252,1272,1285,1287,1290,1292,1293,1313,1321,1342,1361,1370,1378,1400,1407,1420,1422,1423,1425,1448,1465,1490], Y=[0,1,5,9], Z=[0,1], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=6.48,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1,1,1], ContextFactors=[0.24,1.37] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y0	y1	y5	y9	
x53	5.82	8.26	b	a	c	
x54	5.82	8.26	b	a	c	
x55	5.82	8.26	b	a	c	
x60	5.82	8.26	b	a	c	
x62	5.82	8.26	b	a	c	
x83	5.82	8.26	b	a	c	
x85	5.82	8.26	b	a	c	
x88	5.82	8.26	b	a	c	
x89	5.82	8.26	b	a	c	
x93	5.82	8.26	b	a	c	
x98	5.82	8.26	b	a	c	
x102	5.82	8.26	b	a	c	
x103	5.82	8.26	b	a	c	
x121	5.82	8.26	b	a	c	
x122	5.82	8.26	b	a	c	
x126	5.82	8.26	b	a	c	
x127	5.82	8.26	b	a	c	
x128	5.82	8.26	b	a	c	
x133	5.82	8.26	b	a	c	
x149	5.82	8.26	b	a	c	
x157	5.82	8.26	b	a	c	
x158	5.82	8.26	b	a	c	
x161	5.82	8.26	b	a	c	
x163	5.82	8.26	b	a	c	
x166	5.82	8.26	b	a	c	
x171	5.82	8.26	b	a	c	
x178	5.82	8.26	b	a	c	
x181	5.82	8.26	b	a	c	
x182	5.82	8.26	b	a	c	
x186	5.82	8.26	b	a	c	
x191	5.82	8.26	b	a	c	
x198	5.82	8.26	b	a	c	
x201	5.82	8.26	b	a	c	
x213	5.82	8.26	b	a	c	
x217	5.82	8.26	b	a	c	
x227	5.82	8.26	b	a	c	
x230	5.82	8.26	b	a	c	
x232	5.82	8.26	b	a	c	
x233	5.82	8.26	b	a	c	
x242	5.82	8.26	b	a	c	
x255	5.82	8.26	b	a	c	
x260	5.82	8.26	b	a	c	
x265	5.82	8.26	b	a	c	
x268	5.82	8.26	b	a	c	
x269	5.82	8.26	b	a	c	
x271	5.82	8.26	b	a	c	
x278	5.82	8.26	b	a	c	
x281	5.82	8.26	b	a	c	
x293	5.82	8.26	b	a	c	
x302	5.82	8.26	b	a	c	
x305	5.82	8.26	b	a	c	
x317	5.82	8.26	b	a	c	
x319	5.82	8.26	b	a	c	
x324	5.82	8.26	b	a	c	
x334	5.82	8.26	b	a	c	
x341	5.82	8.26	b	a	c	
x345	5.82	8.26	b	a	c	
x346	5.82	8.26	b	a	c	
x349	5.82	8.26	b	a	c	
x358	5.82	8.26	b	a	c	
x363	5.82	8.26	b	a	c	
x379	5.82	8.26	b	a	c	
x382	5.82	8.26	b	a	c	
x392	5.82	8.26	b	a	c	
x406	5.82	8.26	b	a	c	
x410	5.82	8.26	b	a	c	
x417	5.82	8.26	b	a	c	
x418	5.82	8.26	b	a	c	
x422	5.82	8.26	b	a	c	
x428	5.82	8.26	b	a	c	
x441	5.82	8.26	b	a	c	
x451	5.82	8.26	b	a	c	
x453	5.82	8.26	b	a	c	
x454	5.82	8.26	b	a	c	
x456	5.82	8.26	b	a	c	
x470	5.82	8.26	b	a	c	
x472	5.82	8.26	b	a	c	
x481	5.82	8.26	b	a	c	
x482	5.82	8.26	b	a	c	
x485	5.82	8.26	b	a	c	
x489	5.82	8.26	b	a	c	
x491	5.82	8.26	b	a	c	
x492	5.82	8.26	b	a	c	
x500	5.82	8.26	b	a	c	
x507	5.82	8.26	b	a	c	
x508	5.82	8.26	b	a	c	
x521	5.82	8.26	b	a	c	
x524	5.82	8.26	b	a	c	
x525	5.82	8.26	b	a	c	
x527	5.82	8.26	b	a	c	
x530	5.82	8.26	b	a	c	
x540	5.82	8.26	b	a	c	
x543	5.82	8.26	b	a	c	
x549	5.82	8.26	b	a	c	
x550	5.82	8.26	b	a	c	
x557	5.82	8.26	b	a	c	
x562	5.82	8.26	b	a	c	
x574	5.82	8.26	b	a	c	
x576	5.82	8.26	b	a	c	
x592	5.82	8.26	b	a	c	
x595	5.82	8.26	b	a	c	
x617	5.82	8.26	b	a	c	
x628	5.82	8.26	b	a	c	
x632	5.82	8.26	b	a	c	
x649	5.82	8.26	b	a	c	
x662	5.82	8.26	b	a	c	
x667	5.82	8.26	b	a	c	
x673	5.82	8.26	b	a	c	
x681	5.82	8.26	b	a	c	
x699	5.82	8.26	b	a	c	
x700	5.82	8.26	b	a	c	
x708	5.82	8.26	b	a	c	
x714	5.82	8.26	b	a	c	
x723	5.82	8.26	b	a	c	
x726	5.82	8.26	b	a	c	
x729	5.82	8.26	b	a	c	
x730	5.82	8.26	b	a	c	
x732	5.82	8.26	b	a	c	
x735	5.82	8.26	b	a	c	
x737	5.82	8.26	b	a	c	
x741	5.82	8.26	b	a	c	
x745	5.82	8.26	b	a	c	
x746	5.82	8.26	b	a	c	
x748	5.82	8.26	b	a	c	
x762	5.82	8.26	b	a	c	
x764	5.82	8.26	b	a	c	
x765	5.82	8.26	b	a	c	
x766	5.82	8.26	b	a	c	
x770	5.82	8.26	b	a	c	
x775	5.82	8.26	b	a	c	
x792	5.82	8.26	b	a	c	
x796	5.82	8.26	b	a	c	
x799	5.82	8.26	b	a	c	
x817	5.82	8.26	b	a	c	
x825	5.82	8.26	b	a	c	
x831	5.82	8.26	b	a	c	
x839	5.82	8.26	b	a	c	
x846	5.82	8.26	b	a	c	
x848	5.82	8.26	b	a	c	
x849	5.82	8.26	b	a	c	
x851	5.82	8.26	b	a	c	
x853	5.82	8.26	b	a	c	
x855	5.82	8.26	b	a	c	
x862	5.82	8.26	b	a	c	
x865	5.82	8.26	b	a	c	
x867	5.82	8.26	b	a	c	
x868	5.82	8.26	b	a	c	
x873	5.82	8.26	b	a	c	
x876	5.82	8.26	b	a	c	
x884	5.82	8.26	b	a	c	
x885	5.82	8.26	b	a	c	
x887	5.82	8.26	b	a	c	
x891	5.82	8.26	b	a	c	
x907	5.82	8.26	b	a	c	
x909	5.82	8.26	b	a	c	
x926	5.82	8.26	b	a	c	
x936	5.82	8.26	b	a	c	
x942	5.82	8.26	b	a	c	
x950	5.82	8.26	b	a	c	
x951	5.82	8.26	b	a	c	
x954	5.82	8.26	b	a	c	
x956	5.82	8.26	b	a	c	
x958	5.82	8.26	b	a	c	
x964	5.82	8.26	b	a	c	
x965	5.82	8.26	b	a	c	
x970	5.82	8.26	b	a	c	
x983	5.82	8.26	b	a	c	
x993	5.82	8.26	b	a	c	
x994	5.82	8.26	b	a	c	
x1001	5.82	8.26	b	a	c	
x1018	5.82	8.26	b	a	c	
x1029	5.82	8.26	b	a	c	
x1039	5.82	8.26	b	a	c	
x1040	5.82	8.26	b	a	c	
x1045	5.82	8.26	b	a	c	
x1052	5.82	8.26	b	a	c	
x1053	5.82	8.26	b	a	c	
x1054	5.82	8.26	b	a	c	
x1055	5.82	8.26	b	a	c	
x1056	5.82	8.26	b	a	c	
x1061	5.82	8.26	b	a	c	
x1063	5.82	8.26	b	a	c	
x1066	5.82	8.26	b	a	c	
x1068	5.82	8.26	b	a	c	
x1070	5.82	8.26	b	a	c	
x1073	5.82	8.26	b	a	c	
x1076	5.82	8.26	b	a	c	
x1082	5.82	8.26	b	a	c	
x1084	5.82	8.26	b	a	c	
x1090	5.82	8.26	b	a	c	
x1091	5.82	8.26	b	a	c	
x1098	5.82	8.26	b	a	c	
x1102	5.82	8.26	b	a	c	
x1106	5.82	8.26	b	a	c	
x1111	5.82	8.26	b	a	c	
x1112	5.82	8.26	b	a	c	
x1118	5.82	8.26	b	a	c	
x1120	5.82	8.26	b	a	c	
x1125	5.82	8.26	b	a	c	
x1131	5.82	8.26	b	a	c	
x1134	5.82	8.26	b	a	c	
x1135	5.82	8.26	b	a	c	
x1136	5.82	8.26	b	a	c	
x1140	5.82	8.26	b	a	c	
x1143	5.82	8.26	b	a	c	
x1178	5.82	8.26	b	a	c	
x1181	5.82	8.26	b	a	c	
x1185	5.82	8.26	b	a	c	
x1186	5.82	8.26	b	a	c	
x1189	5.82	8.26	b	a	c	
x1194	5.82	8.26	b	a	c	
x1199	5.82	8.26	b	a	c	
x1202	5.82	8.26	b	a	c	
x1206	5.82	8.26	b	a	c	
x1210	5.82	8.26	b	a	c	
x1211	5.82	8.26	b	a	c	
x1220	5.82	8.26	b	a	c	
x1229	5.82	8.26	b	a	c	
x1236	5.82	8.26	b	a	c	
x1243	5.82	8.26	b	a	c	
x1251	5.82	8.26	b	a	c	
x1267	5.82	8.26	b	a	c	
x1269	5.82	8.26	b	a	c	
x1270	5.82	8.26	b	a	c	
x1280	5.82	8.26	b	a	c	
x1286	5.82	8.26	b	a	c	
x1294	5.82	8.26	b	a	c	
x1298	5.82	8.26	b	a	c	
x1299	5.82	8.26	b	a	c	
x1301	5.82	8.26	b	a	c	
x1306	5.82	8.26	b	a	c	
x1313	5.82	8.26	b	a	c	
x1326	5.82	8.26	b	a	c	
x1336	5.82	8.26	b	a	c	
x1337	5.82	8.26	b	a	c	
x1344	5.82	8.26	b	a	c	
x1349	5.82	8.26	b	a	c	
x1351	5.82	8.26	b	a	c	
x1365	5.82	8.26	b	a	c	
x1367	5.82	8.26	b	a	c	
x1374	5.82	8.26	b	a	c	
x1378	5.82	8.26	b	a	c	
x1388	5.82	8.26	b	a	c	
x1395	5.82	8.26	b	a	c	
x1401	5.82	8.26	b	a	c	
x1404	5.82	8.26	b	a	c	
x1406	5.82	8.26	b	a	c	
x1410	5.82	8.26	b	a	c	
x1411	5.82	8.26	b	a	c	
x1412	5.82	8.26	b	a	c	
x1425	5.82	8.26	b	a	c	
x1426	5.82	8.26	b	a	c	
x1428	5.82	8.26	b	a	c	
x1432	5.82	8.26	b	a	c	
x1439	5.82	8.26	b	a	c	
x1454	5.82	8.26	b	a	c	
x1457	5.82	8.26	b	a	c	
x1467	5.82	8.26	b	a	c	
x1474	5.82	8.26	b	a	c	
x1475	5.82	8.26	b	a	c	
x1487	5.82	8.26	b	a	c	
x1488	5.82	8.26	b	a	c	
x1498	5.82	8.26	b	a	c	

Context: 1
X	y2	y4	y10	y12	y18	
x3	5.82	8.26	b	a	c	
x20	5.82	8.26	b	a	c	
x22	5.82	8.26	b	a	c	
x24	5.82	8.26	b	a	c	
x27	5.82	8.26	b	a	c	
x32	5.82	8.26	b	a	c	
x40	5.82	8.26	b	a	c	
x41	5.82	8.26	b	a	c	
x47	5.82	8.26	b	a	c	
x48	5.82	8.26	b	a	c	
x53	5.82	8.26	b	a	c	
x54	5.82	8.26	b	a	c	
x55	5.82	8.26	b	a	c	
x60	5.82	8.26	b	a	c	
x62	5.82	8.26	b	a	c	
x83	5.82	8.26	b	a	c	
x85	5.82	8.26	b	a	c	
x88	5.82	8.26	b	a	c	
x89	5.82	8.26	b	a	c	
x93	5.82	8.26	b	a	c	
x98	5.82	8.26	b	a	c	
x102	5.82	8.26	b	a	c	
x103	5.82	8.26	b	a	c	
x121	5.82	8.26	b	a	c	
x122	5.82	8.26	b	a	c	
x126	5.82	8.26	b	a	c	
x127	5.82	8.26	b	a	c	
x128	5.82	8.26	b	a	c	
x133	5.82	8.26	b	a	c	
x149	5.82	8.26	b	a	c	
x157	5.82	8.26	b	a	c	
x158	5.82	8.26	b	a	c	
x161	5.82	8.26	b	a	c	
x163	5.82	8.26	b	a	c	
x166	5.82	8.26	b	a	c	
x171	5.82	8.26	b	a	c	
x178	5.82	8.26	b	a	c	
x181	5.82	8.26	b	a	c	
x182	5.82	8.26	b	a	c	
x186	5.82	8.26	b	a	c	
x191	5.82	8.26	b	a	c	
x198	5.82	8.26	b	a	c	
x201	5.82	8.26	b	a	c	
x213	5.82	8.26	b	a	c	
x217	5.82	8.26	b	a	c	
x227	5.82	8.26	b	a	c	
x230	5.82	8.26	b	a	c	
x232	5.82	8.26	b	a	c	
x233	5.82	8.26	b	a	c	
x242	5.82	8.26	b	a	c	
x255	5.82	8.26	b	a	c	
x260	5.82	8.26	b	a	c	
x265	5.82	8.26	b	a	c	
x268	5.82	8.26	b	a	c	
x269	5.82	8.26	b	a	c	
x271	5.82	8.26	b	a	c	
x278	5.82	8.26	b	a	c	
x281	5.82	8.26	b	a	c	
x293	5.82	8.26	b	a	c	
x302	5.82	8.26	b	a	c	
x305	5.82	8.26	b	a	c	
x317	5.82	8.26	b	a	c	
x319	5.82	8.26	b	a	c	
x324	5.82	8.26	b	a	c	
x334	5.82	8.26	b	a	c	
x341	5.82	8.26	b	a	c	
x345	5.82	8.26	b	a	c	
x346	5.82	8.26	b	a	c	
x349	5.82	8.26	b	a	c	
x358	5.82	8.26	b	a	c	
x363	5.82	8.26	b	a	c	
x379	5.82	8.26	b	a	c	
x382	5.82	8.26	b	a	c	
x392	5.82	8.26	b	a	c	
x406	5.82	8.26	b	a	c	
x410	5.82	8.26	b	a	c	
x417	5.82	8.26	b	a	c	
x418	5.82	8.26	b	a	c	
x422	5.82	8.26	b	a	c	
x428	5.82	8.26	b	a	c	
x441	5.82	8.26	b	a	c	
x451	5.82	8.26	b	a	c	
x453	5.82	8.26	b	a	c	
x454	5.82	8.26	b	a	c	
x456	5.82	8.26	b	a	c	
x470	5.82	8.26	b	a	c	
x472	5.82	8.26	b	a	c	
x481	5.82	8.26	b	a	c	
x482	5.82	8.26	b	a	c	
x485	5.82	8.26	b	a	c	
x489	5.82	8.26	b	a	c	
x491	5.82	8.26	b	a	c	
x492	5.82	8.26	b	a	c	
x500	5.82	8.26	b	a	c	
x507	5.82	8.26	b	a	c	
x508	5.82	8.26	b	a	c	
x521	5.82	8.26	b	a	c	
x524	5.82	8.26	b	a	c	
x525	5.82	8.26	b	a	c	
x527	5.82	8.26	b	a	c	
x530	5.82	8.26	b	a	c	
x540	5.82	8.26	b	a	c	
x543	5.82	8.26	b	a	c	
x549	5.82	8.26	b	a	c	
x550	5.82	8.26	b	a	c	
x557	5.82	8.26	b	a	c	
x562	5.82	8.26	b	a	c	
x574	5.82	8.26	b	a	c	
x576	5.82	8.26	b	a	c	
x592	5.82	8.26	b	a	c	
x595	5.82	8.26	b	a	c	
x617	5.82	8.26	b	a	c	
x628	5.82	8.26	b	a	c	
x632	5.82	8.26	b	a	c	
x649	5.82	8.26	b	a	c	
x662	5.82	8.26	b	a	c	
x667	5.82	8.26	b	a	c	
x673	5.82	8.26	b	a	c	
x681	5.82	8.26	b	a	c	
x699	5.82	8.26	b	a	c	
x700	5.82	8.26	b	a	c	
x708	5.82	8.26	b	a	c	
x714	5.82	8.26	b	a	c	
x723	5.82	8.26	b	a	c	
x726	5.82	8.26	b	a	c	
x729	5.82	8.26	b	a	c	
x730	5.82	8.26	b	a	c	
x732	5.82	8.26	b	a	c	
x735	5.82	8.26	b	a	c	
x737	5.82	8.26	b	a	c	
x741	5.82	8.26	b	a	c	
x745	5.82	8.26	b	a	c	
x746	5.82	8.26	b	a	c	
x748	5.82	8.26	b	a	c	
x762	5.82	8.26	b	a	c	
x764	5.82	8.26	b	a	c	
x765	5.82	8.26	b	a	c	
x766	5.82	8.26	b	a	c	
x770	5.82	8.26	b	a	c	
x775	5.82	8.26	b	a	c	
x792	5.82	8.26	b	a	c	
x796	5.82	8.26	b	a	c	
x799	5.82	8.26	b	a	c	
x817	5.82	8.26	b	a	c	
x825	5.82	8.26	b	a	c	
x831	5.82	8.26	b	a	c	
x839	5.82	8.26	b	a	c	
x846	5.82	8.26	b	a	c	
x848	5.82	8.26	b	a	c	
x849	5.82	8.26	b	a	c	
x851	5.82	8.26	b	a	c	
x853	5.82	8.26	b	a	c	
x855	5.82	8.26	b	a	c	
x862	5.82	8.26	b	a	c	
x865	5.82	8.26	b	a	c	
x867	5.82	8.26	b	a	c	
x868	5.82	8.26	b	a	c	
x873	5.82	8.26	b	a	c	
x876	5.82	8.26	b	a	c	
x884	5.82	8.26	b	a	c	
x885	5.82	8.26	b	a	c	
x887	5.82	8.26	b	a	c	
x891	5.82	8.26	b	a	c	
x907	5.82	8.26	b	a	c	
x909	5.82	8.26	b	a	c	
x926	5.82	8.26	b	a	c	
x936	5.82	8.26	b	a	c	
x942	5.82	8.26	b	a	c	
x950	5.82	8.26	b	a	c	
x951	5.82	8.26	b	a	c	
x954	5.82	8.26	b	a	c	
x956	5.82	8.26	b	a	c	
x958	5.82	8.26	b	a	c	
x964	5.82	8.26	b	a	c	
x965	5.82	8.26	b	a	c	
x970	5.82	8.26	b	a	c	
x983	5.82	8.26	b	a	c	
x993	5.82	8.26	b	a	c	
x994	5.82	8.26	b	a	c	
x1001	5.82	8.26	b	a	c	
x1018	5.82	8.26	b	a	c	
x1029	5.82	8.26	b	a	c	
x1039	5.82	8.26	b	a	c	
x1040	5.82	8.26	b	a	c	
x1045	5.82	8.26	b	a	c	
x1052	5.82	8.26	b	a	c	
x1053	5.82	8.26	b	a	c	
x1054	5.82	8.26	b	a	c	
x1055	5.82	8.26	b	a	c	
x1056	5.82	8.26	b	a	c	
x1061	5.82	8.26	b	a	c	
x1063	5.82	8.26	b	a	c	
x1066	5.82	8.26	b	a	c	
x1068	5.82	8.26	b	a	c	
x1070	5.82	8.26	b	a	c	
x1073	5.82	8.26	b	a	c	
x1076	5.82	8.26	b	a	c	
x1082	5.82	8.26	b	a	c	
x1084	5.82	8.26	b	a	c	
x1090	5.82	8.26	b	a	c	
x1091	5.82	8.26	b	a	c	
x1098	5.82	8.26	b	a	c	
x1102	5.82	8.26	b	a	c	
x1106	5.82	8.26	b	a	c	
x1111	5.82	8.26	b	a	c	
x1112	5.82	8.26	b	a	c	
x1118	5.82	8.26	b	a	c	
x1120	5.82	8.26	b	a	c	
x1125	5.82	8.26	b	a	c	
x1131	5.82	8.26	b	a	c	
x1134	5.82	8.26	b	a	c	
x1135	5.82	8.26	b	a	c	
x1136	5.82	8.26	b	a	c	
x1140	5.82	8.26	b	a	c	
x1143	5.82	8.26	b	a	c	
x1178	5.82	8.26	b	a	c	
x1181	5.82	8.26	b	a	c	
x1185	5.82	8.26	b	a	c	
x1186	5.82	8.26	b	a	c	
x1189	5.82	8.26	b	a	c	
x1194	5.82	8.26	b	a	c	
x1199	5.82	8.26	b	a	c	
x1202	5.82	8.26	b	a	c	
x1206	5.82	8.26	b	a	c	
x1210	5.82	8.26	b	a	c	
x1211	5.82	8.26	b	a	c	
x1220	5.82	8.26	b	a	c	
x1229	5.82	8.26	b	a	c	
x1236	5.82	8.26	b	a	c	
x1243	5.82	8.26	b	a	c	
x1251	5.82	8.26	b	a	c	
x1267	5.82	8.26	b	a	c	
x1269	5.82	8.26	b	a	c	
x1270	5.82	8.26	b	a	c	
x1280	5.82	8.26	b	a	c	
x1286	5.82	8.26	b	a	c	
x1294	5.82	8.26	b	a	c	
x1298	5.82	8.26	b	a	c	
x1299	5.82	8.26	b	a	c	
x1301	5.82	8.26	b	a	c	
x1306	5.82	8.26	b	a	c	
x1313	5.82	8.26	b	a	c	
x1326	5.82	8.26	b	a	c	
x1336	5.82	8.26	b	a	c	
x1337	5.82	8.26	b	a	c	
x1344	5.82	8.26	b	a	c	
x1349	5.82	8.26	b	a	c	
x1351	5.82	8.26	b	a	c	
x1365	5.82	8.26	b	a	c	
x1367	5.82	8.26	b	a	c	
x1374	5.82	8.26	b	a	c	
x1378	5.82	8.26	b	a	c	
x1388	5.82	8.26	b	a	c	
x1395	5.82	8.26	b	a	c	
x1401	5.82	8.26	b	a	c	
x1404	5.82	8.26	b	a	c	
x1406	5.82	8.26	b	a	c	
x1410	5.82	8.26	b	a	c	
x1411	5.82	8.26	b	a	c	
x1412	5.82	8.26	b	a	c	
x1425	5.82	8.26	b	a	c	
x1426	5.82	8.26	b	a	c	
x1428	5.82	8.26	b	a	c	
x1432	5.82	8.26	b	a	c	
x1439	5.82	8.26	b	a	c	
x1454	5.82	8.26	b	a	c	
x1457	5.82	8.26	b	a	c	
x1467	5.82	8.26	b	a	c	
x1474	5.82	8.26	b	a	c	
x1475	5.82	8.26	b	a	c	
x1487	5.82	8.26	b	a	c	
x1488	5.82	8.26	b	a	c	
x1498	5.82	8.26	b	a	c	

Tricluster #4
(183, 7, 2), X=[0,8,9,36,58,65,68,69,80,81,94,101,106,107,120,123,145,150,154,162,185,200,210,219,229,246,249,254,280,286,289,301,307,308,344,357,359,360,368,386,391,395,399,426,445,450,461,465,466,498,505,531,534,535,539,545,547,563,564,573,577,585,588,596,602,603,604,607,622,624,631,638,641,643,651,653,654,657,663,665,675,686,693,702,713,738,747,755,773,782,790,793,802,809,812,813,814,815,833,835,842,859,863,869,870,896,924,925,948,967,975,985,1022,1023,1024,1025,1027,1038,1049,1069,1077,1083,1085,1097,1101,1105,1148,1155,1174,1176,1182,1188,1209,1224,1230,1233,1247,1250,1253,1255,1257,1258,1263,1271,1275,1276,1288,1303,1305,1314,1319,1323,1324,1329,1330,1359,1361,1364,1382,1383,1385,1386,1394,1396,1397,1400,1402,1407,1409,1423,1436,1437,1444,1450,1453,1456,1462,1471,1473,1485,1491,1492,1496], Numeric Columns=[2,3,4,7], Symbolic Columns=[12,13,15], Z=[0,1],
Numeric Properties:  RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Additive, Seed=6.19,  RowFactors=[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0], ColumnFactors=[0,0,0,0], PlaidCoherency=No Overlapping
Symbolic Properties:  RowPattern=Constant, ColumnPattern=None
 ContextPattern=Constant,%Missings=0, %Noise=0, %Errors=0,

Context: 0
X	y2	y3	y4	y7	y12	y13	y15	
x0	4.65	4.65	4.65	4.65	c	c	a	
x8	4.65	4.65	4.65	4.65	c	c	a	
x9	4.65	4.65	4.65	4.65	c	c	a	
x36	4.65	4.65	4.65	4.65	c	c	a	
x58	4.65	4.65	4.65	4.65	c	c	a	
x65	4.65	4.65	4.65	4.65	c	c	a	
x68	4.65	4.65	4.65	4.65	c	c	a	
x69	4.65	4.65	4.65	4.65	c	c	a	
x80	4.65	4.65	4.65	4.65	c	c	a	
x81	4.65	4.65	4.65	4.65	c	c	a	
x94	4.65	4.65	4.65	4.65	c	c	a	
x101	4.65	4.65	4.65	4.65	c	c	a	
x106	4.65	4.65	4.65	4.65	c	c	a	
x107	4.65	4.65	4.65	4.65	c	c	a	
x120	4.65	4.65	4.65	4.65	c	c	a	
x123	4.65	4.65	4.65	4.65	c	c	a	
x145	4.65	4.65	4.65	4.65	c	c	a	
x150	4.65	4.65	4.65	4.65	c	c	a	
x154	4.65	4.65	4.65	4.65	c	c	a	
x162	4.65	4.65	4.65	4.65	c	c	a	
x185	4.65	4.65	4.65	4.65	c	c	a	
x200	4.65	4.65	4.65	4.65	c	c	a	
x210	4.65	4.65	4.65	4.65	c	c	a	
x219	4.65	4.65	4.65	4.65	c	c	a	
x229	4.65	4.65	4.65	4.65	c	c	a	
x246	4.65	4.65	4.65	4.65	c	c	a	
x249	4.65	4.65	4.65	4.65	c	c	a	
x254	4.65	4.65	4.65	4.65	c	c	a	
x280	4.65	4.65	4.65	4.65	c	c	a	
x286	4.65	4.65	4.65	4.65	c	c	a	
x289	4.65	4.65	4.65	4.65	c	c	a	
x301	4.65	4.65	4.65	4.65	c	c	a	
x307	4.65	4.65	4.65	4.65	c	c	a	
x308	4.65	4.65	4.65	4.65	c	c	a	
x344	4.65	4.65	4.65	4.65	c	c	a	
x357	4.65	4.65	4.65	4.65	c	c	a	
x359	4.65	4.65	4.65	4.65	c	c	a	
x360	4.65	4.65	4.65	4.65	c	c	a	
x368	4.65	4.65	4.65	4.65	c	c	a	
x386	4.65	4.65	4.65	4.65	c	c	a	
x391	4.65	4.65	4.65	4.65	c	c	a	
x395	4.65	4.65	4.65	4.65	c	c	a	
x399	4.65	4.65	4.65	4.65	c	c	a	
x426	4.65	4.65	4.65	4.65	c	c	a	
x445	4.65	4.65	4.65	4.65	c	c	a	
x450	4.65	4.65	4.65	4.65	c	c	a	
x461	4.65	4.65	4.65	4.65	c	c	a	
x465	4.65	4.65	4.65	4.65	c	c	a	
x466	4.65	4.65	4.65	4.65	c	c	a	
x498	4.65	4.65	4.65	4.65	c	c	a	
x505	4.65	4.65	4.65	4.65	c	c	a	
x531	4.65	4.65	4.65	4.65	c	c	a	
x534	4.65	4.65	4.65	4.65	c	c	a	
x535	4.65	4.65	4.65	4.65	c	c	a	
x539	4.65	4.65	4.65	4.65	c	c	a	
x545	4.65	4.65	4.65	4.65	c	c	a	
x547	4.65	4.65	4.65	4.65	c	c	a	
x563	4.65	4.65	4.65	4.65	c	c	a	
x564	4.65	4.65	4.65	4.65	c	c	a	
x573	4.65	4.65	4.65	4.65	c	c	a	
x577	4.65	4.65	4.65	4.65	c	c	a	
x585	4.65	4.65	4.65	4.65	c	c	a	
x588	4.65	4.65	4.65	4.65	c	c	a	
x596	4.65	4.65	4.65	4.65	c	c	a	
x602	4.65	4.65	4.65	4.65	c	c	a	
x603	4.65	4.65	4.65	4.65	c	c	a	
x604	4.65	4.65	4.65	4.65	c	c	a	
x607	4.65	4.65	4.65	4.65	c	c	a	
x622	4.65	4.65	4.65	4.65	c	c	a	
x624	4.65	4.65	4.65	4.65	c	c	a	
x631	4.65	4.65	4.65	4.65	c	c	a	
x638	4.65	4.65	4.65	4.65	c	c	a	
x641	4.65	4.65	4.65	4.65	c	c	a	
x643	4.65	4.65	4.65	4.65	c	c	a	
x651	4.65	4.65	4.65	4.65	c	c	a	
x653	4.65	4.65	4.65	4.65	c	c	a	
x654	4.65	4.65	4.65	4.65	c	c	a	
x657	4.65	4.65	4.65	4.65	c	c	a	
x663	4.65	4.65	4.65	4.65	c	c	a	
x665	4.65	4.65	4.65	4.65	c	c	a	
