Total of planted triclusters: 6
Number of planted numeric triclusters: 3
Number of planted symbolic triclusters: 2
Number of planted mixed triclusters: 1
Tricluster coverage: 10.395%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #2
 (247, 4, 2), X=[1,3,4,11,16,17,20,21,22,23,26,29,37,39,44,50,54,68,72,73,75,91,92,95,100,106,112,116,160,161,170,172,176,181,182,190,200,206,211,213,214,217,219,236,239,253,257,278,280,285,292,293,295,302,307,312,314,315,323,326,330,331,333,335,337,343,347,351,357,366,379,382,388,389,391,398,410,434,442,447,453,463,474,488,490,492,496,499,500,505,523,528,529,531,545,563,567,568,570,580,586,592,595,600,613,622,625,637,652,657,671,676,687,689,691,692,699,701,707,709,719,722,723,735,740,747,751,752,753,756,768,769,776,779,782,784,790,793,797,799,810,811,812,827,857,858,867,880,882,896,898,899,900,901,912,916,919,920,921,927,929,931,933,948,950,951,953,954,964,965,967,986,991,992,996,1001,1003,1006,1009,1017,1022,1023,1056,1057,1063,1064,1066,1080,1085,1100,1108,1113,1118,1122,1139,1141,1158,1170,1173,1176,1179,1181,1183,1189,1191,1193,1198,1203,1227,1231,1240,1245,1246,1255,1264,1269,1281,1286,1291,1306,1308,1319,1322,1335,1336,1341,1358,1361,1364,1383,1389,1392,1420,1423,1429,1430,1442,1447,1448,1454,1461,1466,1475,1484,1493,1497,1499], Y=[0,1,2,6], Z=[0,1], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y0	y1	y2	y6	
x783	4.02	4.02	4.02	4.02	
x785	4.02	4.02	4.02	4.02	
x794	4.02	4.02	4.02	4.02	
x805	4.02	4.02	4.02	4.02	
x806	4.02	4.02	4.02	4.02	
x807	4.02	4.02	4.02	4.02	
x809	4.02	4.02	4.02	4.02	
x817	4.02	4.02	4.02	4.02	
x818	4.02	4.02	4.02	4.02	
x820	4.02	4.02	4.02	4.02	
x821	4.02	4.02	4.02	4.02	
x829	4.02	4.02	4.02	4.02	
x831	4.02	4.02	4.02	4.02	
x840	4.02	4.02	4.02	4.02	
x842	4.02	4.02	4.02	4.02	
x845	4.02	4.02	4.02	4.02	
x846	4.02	4.02	4.02	4.02	
x847	4.02	4.02	4.02	4.02	
x859	4.02	4.02	4.02	4.02	
x863	4.02	4.02	4.02	4.02	
x874	4.02	4.02	4.02	4.02	
x881	4.02	4.02	4.02	4.02	
x888	4.02	4.02	4.02	4.02	
x889	4.02	4.02	4.02	4.02	
x891	4.02	4.02	4.02	4.02	
x892	4.02	4.02	4.02	4.02	
x902	4.02	4.02	4.02	4.02	
x908	4.02	4.02	4.02	4.02	
x913	4.02	4.02	4.02	4.02	
x914	4.02	4.02	4.02	4.02	
x924	4.02	4.02	4.02	4.02	
x932	4.02	4.02	4.02	4.02	
x940	4.02	4.02	4.02	4.02	
x958	4.02	4.02	4.02	4.02	
x961	4.02	4.02	4.02	4.02	
x969	4.02	4.02	4.02	4.02	
x979	4.02	4.02	4.02	4.02	
x980	4.02	4.02	4.02	4.02	
x981	4.02	4.02	4.02	4.02	
x987	4.02	4.02	4.02	4.02	
x994	4.02	4.02	4.02	4.02	
x997	4.02	4.02	4.02	4.02	
x1002	4.02	4.02	4.02	4.02	
x1004	4.02	4.02	4.02	4.02	
x1008	4.02	4.02	4.02	4.02	
x1011	4.02	4.02	4.02	4.02	
x1019	4.02	4.02	4.02	4.02	
x1021	4.02	4.02	4.02	4.02	
x1029	4.02	4.02	4.02	4.02	
x1031	4.02	4.02	4.02	4.02	
x1044	4.02	4.02	4.02	4.02	
x1045	4.02	4.02	4.02	4.02	
x1049	4.02	4.02	4.02	4.02	
x1054	4.02	4.02	4.02	4.02	
x1068	4.02	4.02	4.02	4.02	
x1069	4.02	4.02	4.02	4.02	
x1093	4.02	4.02	4.02	4.02	
x1097	4.02	4.02	4.02	4.02	
x1098	4.02	4.02	4.02	4.02	
x1101	4.02	4.02	4.02	4.02	
x1102	4.02	4.02	4.02	4.02	
x1124	4.02	4.02	4.02	4.02	
x1125	4.02	4.02	4.02	4.02	
x1126	4.02	4.02	4.02	4.02	
x1131	4.02	4.02	4.02	4.02	
x1133	4.02	4.02	4.02	4.02	
x1137	4.02	4.02	4.02	4.02	
x1144	4.02	4.02	4.02	4.02	
x1145	4.02	4.02	4.02	4.02	
x1156	4.02	4.02	4.02	4.02	
x1157	4.02	4.02	4.02	4.02	
x1159	4.02	4.02	4.02	4.02	
x1164	4.02	4.02	4.02	4.02	
x1168	4.02	4.02	4.02	4.02	
x1174	4.02	4.02	4.02	4.02	
x1180	4.02	4.02	4.02	4.02	
x1196	4.02	4.02	4.02	4.02	
x1205	4.02	4.02	4.02	4.02	
x1206	4.02	4.02	4.02	4.02	
x1207	4.02	4.02	4.02	4.02	
x1210	4.02	4.02	4.02	4.02	
x1212	4.02	4.02	4.02	4.02	
x1213	4.02	4.02	4.02	4.02	
x1217	4.02	4.02	4.02	4.02	
x1222	4.02	4.02	4.02	4.02	
x1224	4.02	4.02	4.02	4.02	
x1229	4.02	4.02	4.02	4.02	
x1234	4.02	4.02	4.02	4.02	
x1241	4.02	4.02	4.02	4.02	
x1242	4.02	4.02	4.02	4.02	
x1243	4.02	4.02	4.02	4.02	
x1249	4.02	4.02	4.02	4.02	
x1262	4.02	4.02	4.02	4.02	
x1267	4.02	4.02	4.02	4.02	
x1268	4.02	4.02	4.02	4.02	
x1272	4.02	4.02	4.02	4.02	
x1276	4.02	4.02	4.02	4.02	
x1284	4.02	4.02	4.02	4.02	
x1285	4.02	4.02	4.02	4.02	
x1289	4.02	4.02	4.02	4.02	
x1292	4.02	4.02	4.02	4.02	
x1298	4.02	4.02	4.02	4.02	
x1300	4.02	4.02	4.02	4.02	
x1307	4.02	4.02	4.02	4.02	
x1312	4.02	4.02	4.02	4.02	
x1326	4.02	4.02	4.02	4.02	
x1334	4.02	4.02	4.02	4.02	
x1345	4.02	4.02	4.02	4.02	
x1352	4.02	4.02	4.02	4.02	
x1353	4.02	4.02	4.02	4.02	
x1354	4.02	4.02	4.02	4.02	
x1365	4.02	4.02	4.02	4.02	
x1368	4.02	4.02	4.02	4.02	
x1375	4.02	4.02	4.02	4.02	
x1379	4.02	4.02	4.02	4.02	
x1382	4.02	4.02	4.02	4.02	
x1384	4.02	4.02	4.02	4.02	
x1391	4.02	4.02	4.02	4.02	
x1400	4.02	4.02	4.02	4.02	
x1401	4.02	4.02	4.02	4.02	
x1403	4.02	4.02	4.02	4.02	
x1404	4.02	4.02	4.02	4.02	
x1414	4.02	4.02	4.02	4.02	
x1427	4.02	4.02	4.02	4.02	
x1434	4.02	4.02	4.02	4.02	
x1440	4.02	4.02	4.02	4.02	
x1443	4.02	4.02	4.02	4.02	
x1450	4.02	4.02	4.02	4.02	
x1456	4.02	4.02	4.02	4.02	
x1458	4.02	4.02	4.02	4.02	
x1464	4.02	4.02	4.02	4.02	
x1469	4.02	4.02	4.02	4.02	
x1481	4.02	4.02	4.02	4.02	
x1485	4.02	4.02	4.02	4.02	
x1492	4.02	4.02	4.02	4.02	

Context: 2
X	y1	y4	y5	y7	
x5	0.59	0.59	0.59	0.59	
x9	0.59	0.59	0.59	0.59	
x13	0.59	0.59	0.59	0.59	
x18	0.59	0.59	0.59	0.59	
x31	0.59	0.59	0.59	0.59	
x38	0.59	0.59	0.59	0.59	
x40	0.59	0.59	0.59	0.59	
x45	0.59	0.59	0.59	0.59	
x46	0.59	0.59	0.59	0.59	
x48	0.59	0.59	0.59	0.59	
x49	0.59	0.59	0.59	0.59	
x53	0.59	0.59	0.59	0.59	
x59	0.59	0.59	0.59	0.59	
x60	0.59	0.59	0.59	0.59	
x61	0.59	0.59	0.59	0.59	
x70	0.59	0.59	0.59	0.59	
x74	0.59	0.59	0.59	0.59	
x77	0.59	0.59	0.59	0.59	
x79	0.59	0.59	0.59	0.59	
x80	0.59	0.59	0.59	0.59	
x81	0.59	0.59	0.59	0.59	
x88	0.59	0.59	0.59	0.59	
x90	0.59	0.59	0.59	0.59	
x97	0.59	0.59	0.59	0.59	
x103	0.59	0.59	0.59	0.59	
x108	0.59	0.59	0.59	0.59	
x114	0.59	0.59	0.59	0.59	
x118	0.59	0.59	0.59	0.59	
x120	0.59	0.59	0.59	0.59	
x128	0.59	0.59	0.59	0.59	
x131	0.59	0.59	0.59	0.59	
x154	0.59	0.59	0.59	0.59	
x164	0.59	0.59	0.59	0.59	
x167	0.59	0.59	0.59	0.59	
x168	0.59	0.59	0.59	0.59	
x175	0.59	0.59	0.59	0.59	
x180	0.59	0.59	0.59	0.59	
x186	0.59	0.59	0.59	0.59	
x187	0.59	0.59	0.59	0.59	
x188	0.59	0.59	0.59	0.59	
x189	0.59	0.59	0.59	0.59	
x198	0.59	0.59	0.59	0.59	
x201	0.59	0.59	0.59	0.59	
x203	0.59	0.59	0.59	0.59	
x205	0.59	0.59	0.59	0.59	
x207	0.59	0.59	0.59	0.59	
x209	0.59	0.59	0.59	0.59	
x223	0.59	0.59	0.59	0.59	
x238	0.59	0.59	0.59	0.59	
x243	0.59	0.59	0.59	0.59	
x251	0.59	0.59	0.59	0.59	
x275	0.59	0.59	0.59	0.59	
x277	0.59	0.59	0.59	0.59	
x281	0.59	0.59	0.59	0.59	
x282	0.59	0.59	0.59	0.59	
x283	0.59	0.59	0.59	0.59	
x284	0.59	0.59	0.59	0.59	
x288	0.59	0.59	0.59	0.59	
x297	0.59	0.59	0.59	0.59	
x305	0.59	0.59	0.59	0.59	
x313	0.59	0.59	0.59	0.59	
x324	0.59	0.59	0.59	0.59	
x346	0.59	0.59	0.59	0.59	
x355	0.59	0.59	0.59	0.59	
x358	0.59	0.59	0.59	0.59	
x359	0.59	0.59	0.59	0.59	
x363	0.59	0.59	0.59	0.59	
x365	0.59	0.59	0.59	0.59	
x375	0.59	0.59	0.59	0.59	
x376	0.59	0.59	0.59	0.59	
x383	0.59	0.59	0.59	0.59	
x395	0.59	0.59	0.59	0.59	
x399	0.59	0.59	0.59	0.59	
x400	0.59	0.59	0.59	0.59	
x407	0.59	0.59	0.59	0.59	
x408	0.59	0.59	0.59	0.59	
x409	0.59	0.59	0.59	0.59	
x413	0.59	0.59	0.59	0.59	
x423	0.59	0.59	0.59	0.59	
x425	0.59	0.59	0.59	0.59	
x428	0.59	0.59	0.59	0.59	
x429	0.59	0.59	0.59	0.59	
x432	0.59	0.59	0.59	0.59	
x445	0.59	0.59	0.59	0.59	
x451	0.59	0.59	0.59	0.59	
x454	0.59	0.59	0.59	0.59	
x456	0.59	0.59	0.59	0.59	
x459	0.59	0.59	0.59	0.59	
x464	0.59	0.59	0.59	0.59	
x466	0.59	0.59	0.59	0.59	
x470	0.59	0.59	0.59	0.59	
x475	0.59	0.59	0.59	0.59	
x478	0.59	0.59	0.59	0.59	
x481	0.59	0.59	0.59	0.59	
x483	0.59	0.59	0.59	0.59	
x484	0.59	0.59	0.59	0.59	
x494	0.59	0.59	0.59	0.59	
x497	0.59	0.59	0.59	0.59	
x504	0.59	0.59	0.59	0.59	
x510	0.59	0.59	0.59	0.59	
x518	0.59	0.59	0.59	0.59	
x519	0.59	0.59	0.59	0.59	
x522	0.59	0.59	0.59	0.59	
x527	0.59	0.59	0.59	0.59	
x533	0.59	0.59	0.59	0.59	
x537	0.59	0.59	0.59	0.59	
x539	0.59	0.59	0.59	0.59	
x542	0.59	0.59	0.59	0.59	
x549	0.59	0.59	0.59	0.59	
x555	0.59	0.59	0.59	0.59	
x562	0.59	0.59	0.59	0.59	
x566	0.59	0.59	0.59	0.59	
x576	0.59	0.59	0.59	0.59	
x579	0.59	0.59	0.59	0.59	
x585	0.59	0.59	0.59	0.59	
x589	0.59	0.59	0.59	0.59	
x593	0.59	0.59	0.59	0.59	
x596	0.59	0.59	0.59	0.59	
x601	0.59	0.59	0.59	0.59	
x612	0.59	0.59	0.59	0.59	
x616	0.59	0.59	0.59	0.59	
x620	0.59	0.59	0.59	0.59	
x627	0.59	0.59	0.59	0.59	
x632	0.59	0.59	0.59	0.59	
x642	0.59	0.59	0.59	0.59	
x651	0.59	0.59	0.59	0.59	
x654	0.59	0.59	0.59	0.59	
x655	0.59	0.59	0.59	0.59	
x666	0.59	0.59	0.59	0.59	
x667	0.59	0.59	0.59	0.59	
x669	0.59	0.59	0.59	0.59	
x673	0.59	0.59	0.59	0.59	
x693	0.59	0.59	0.59	0.59	
x694	0.59	0.59	0.59	0.59	
x703	0.59	0.59	0.59	0.59	
x711	0.59	0.59	0.59	0.59	
x720	0.59	0.59	0.59	0.59	
x727	0.59	0.59	0.59	0.59	
x738	0.59	0.59	0.59	0.59	
x741	0.59	0.59	0.59	0.59	
x743	0.59	0.59	0.59	0.59	
x744	0.59	0.59	0.59	0.59	
x746	0.59	0.59	0.59	0.59	
x754	0.59	0.59	0.59	0.59	
x757	0.59	0.59	0.59	0.59	
x758	0.59	0.59	0.59	0.59	
x770	0.59	0.59	0.59	0.59	
x781	0.59	0.59	0.59	0.59	
x783	0.59	0.59	0.59	0.59	
x785	0.59	0.59	0.59	0.59	
x794	0.59	0.59	0.59	0.59	
x805	0.59	0.59	0.59	0.59	
x806	0.59	0.59	0.59	0.59	
x807	0.59	0.59	0.59	0.59	
x809	0.59	0.59	0.59	0.59	
x817	0.59	0.59	0.59	0.59	
x818	0.59	0.59	0.59	0.59	
x820	0.59	0.59	0.59	0.59	
x821	0.59	0.59	0.59	0.59	
x829	0.59	0.59	0.59	0.59	
x831	0.59	0.59	0.59	0.59	
x840	0.59	0.59	0.59	0.59	
x842	0.59	0.59	0.59	0.59	
x845	0.59	0.59	0.59	0.59	
x846	0.59	0.59	0.59	0.59	
x847	0.59	0.59	0.59	0.59	
x859	0.59	0.59	0.59	0.59	
x863	0.59	0.59	0.59	0.59	
x874	0.59	0.59	0.59	0.59	
x881	0.59	0.59	0.59	0.59	
x888	0.59	0.59	0.59	0.59	
x889	0.59	0.59	0.59	0.59	
x891	0.59	0.59	0.59	0.59	
x892	0.59	0.59	0.59	0.59	
x902	0.59	0.59	0.59	0.59	
x908	0.59	0.59	0.59	0.59	
x913	0.59	0.59	0.59	0.59	
x914	0.59	0.59	0.59	0.59	
x924	0.59	0.59	0.59	0.59	
x932	0.59	0.59	0.59	0.59	
x940	0.59	0.59	0.59	0.59	
x958	0.59	0.59	0.59	0.59	
x961	0.59	0.59	0.59	0.59	
x969	0.59	0.59	0.59	0.59	
x979	0.59	0.59	0.59	0.59	
x980	0.59	0.59	0.59	0.59	
x981	0.59	0.59	0.59	0.59	
x987	0.59	0.59	0.59	0.59	
x994	0.59	0.59	0.59	0.59	
x997	0.59	0.59	0.59	0.59	
x1002	0.59	0.59	0.59	0.59	
x1004	0.59	0.59	0.59	0.59	
x1008	0.59	0.59	0.59	0.59	
x1011	0.59	0.59	0.59	0.59	
x1019	0.59	0.59	0.59	0.59	
x1021	0.59	0.59	0.59	0.59	
x1029	0.59	0.59	0.59	0.59	
x1031	0.59	0.59	0.59	0.59	
x1044	0.59	0.59	0.59	0.59	
x1045	0.59	0.59	0.59	0.59	
x1049	0.59	0.59	0.59	0.59	
x1054	0.59	0.59	0.59	0.59	
x1068	0.59	0.59	0.59	0.59	
x1069	0.59	0.59	0.59	0.59	
x1093	0.59	0.59	0.59	0.59	
x1097	0.59	0.59	0.59	0.59	
x1098	0.59	0.59	0.59	0.59	
x1101	0.59	0.59	0.59	0.59	
x1102	0.59	0.59	0.59	0.59	
x1124	0.59	0.59	0.59	0.59	
x1125	0.59	0.59	0.59	0.59	
x1126	0.59	0.59	0.59	0.59	
x1131	0.59	0.59	0.59	0.59	
x1133	0.59	0.59	0.59	0.59	
x1137	0.59	0.59	0.59	0.59	
x1144	0.59	0.59	0.59	0.59	
x1145	0.59	0.59	0.59	0.59	
x1156	0.59	0.59	0.59	0.59	
x1157	0.59	0.59	0.59	0.59	
x1159	0.59	0.59	0.59	0.59	
x1164	0.59	0.59	0.59	0.59	
x1168	0.59	0.59	0.59	0.59	
x1174	0.59	0.59	0.59	0.59	
x1180	0.59	0.59	0.59	0.59	
x1196	0.59	0.59	0.59	0.59	
x1205	0.59	0.59	0.59	0.59	
x1206	0.59	0.59	0.59	0.59	
x1207	0.59	0.59	0.59	0.59	
x1210	0.59	0.59	0.59	0.59	
x1212	0.59	0.59	0.59	0.59	
x1213	0.59	0.59	0.59	0.59	
x1217	0.59	0.59	0.59	0.59	
x1222	0.59	0.59	0.59	0.59	
x1224	0.59	0.59	0.59	0.59	
x1229	0.59	0.59	0.59	0.59	
x1234	0.59	0.59	0.59	0.59	
x1241	0.59	0.59	0.59	0.59	
x1242	0.59	0.59	0.59	0.59	
x1243	0.59	0.59	0.59	0.59	
x1249	0.59	0.59	0.59	0.59	
x1262	0.59	0.59	0.59	0.59	
x1267	0.59	0.59	0.59	0.59	
x1268	0.59	0.59	0.59	0.59	
x1272	0.59	0.59	0.59	0.59	
x1276	0.59	0.59	0.59	0.59	
x1284	0.59	0.59	0.59	0.59	
x1285	0.59	0.59	0.59	0.59	
x1289	0.59	0.59	0.59	0.59	
x1292	0.59	0.59	0.59	0.59	
x1298	0.59	0.59	0.59	0.59	
x1300	0.59	0.59	0.59	0.59	
x1307	0.59	0.59	0.59	0.59	
x1312	0.59	0.59	0.59	0.59	
x1326	0.59	0.59	0.59	0.59	
x1334	0.59	0.59	0.59	0.59	
x1345	0.59	0.59	0.59	0.59	
x1352	0.59	0.59	0.59	0.59	
x1353	0.59	0.59	0.59	0.59	
x1354	0.59	0.59	0.59	0.59	
x1365	0.59	0.59	0.59	0.59	
x1368	0.59	0.59	0.59	0.59	
x1375	0.59	0.59	0.59	0.59	
x1379	0.59	0.59	0.59	0.59	
x1382	0.59	0.59	0.59	0.59	
x1384	0.59	0.59	0.59	0.59	
x1391	0.59	0.59	0.59	0.59	
x1400	0.59	0.59	0.59	0.59	
x1401	0.59	0.59	0.59	0.59	
x1403	0.59	0.59	0.59	0.59	
x1404	0.59	0.59	0.59	0.59	
x1414	0.59	0.59	0.59	0.59	
x1427	0.59	0.59	0.59	0.59	
x1434	0.59	0.59	0.59	0.59	
x1440	0.59	0.59	0.59	0.59	
x1443	0.59	0.59	0.59	0.59	
x1450	0.59	0.59	0.59	0.59	
x1456	0.59	0.59	0.59	0.59	
x1458	0.59	0.59	0.59	0.59	
x1464	0.59	0.59	0.59	0.59	
x1469	0.59	0.59	0.59	0.59	
x1481	0.59	0.59	0.59	0.59	
x1485	0.59	0.59	0.59	0.59	
x1492	0.59	0.59	0.59	0.59	


*** Symbolic triclusters *** 

Tricluster #0
(271, 4, 2), X=[3,5,13,14,15,20,23,24,25,32,33,35,43,46,47,49,51,66,68,91,93,97,99,105,107,109,119,121,124,139,141,142,154,168,172,174,175,191,192,204,206,208,221,223,230,235,241,253,260,268,277,279,308,315,341,349,353,367,369,381,387,400,405,413,415,418,423,430,432,433,446,450,454,456,460,464,466,467,476,477,478,482,487,490,491,508,515,519,528,531,539,540,547,549,552,562,566,569,572,573,579,583,597,601,606,611,615,641,645,651,652,657,672,684,689,690,696,699,700,704,711,712,714,716,717,731,746,747,748,758,761,762,764,765,776,778,782,792,797,798,799,803,804,812,815,821,823,826,830,833,835,841,844,857,864,873,874,881,888,902,905,913,916,932,936,940,943,946,952,964,965,969,974,979,990,1003,1009,1010,1019,1028,1048,1052,1055,1056,1057,1060,1061,1063,1071,1073,1088,1091,1097,1101,1102,1103,1107,1108,1109,1110,1112,1113,1118,1136,1138,1141,1143,1149,1153,1167,1168,1184,1191,1200,1205,1215,1217,1224,1228,1229,1234,1235,1250,1261,1262,1264,1271,1272,1283,1293,1306,1310,1315,1319,1320,1325,1327,1328,1332,1336,1345,1348,1355,1357,1365,1366,1376,1377,1387,1391,1402,1403,1407,1409,1410,1417,1418,1439,1447,1455,1458,1459,1469,1473,1475,1477,1482,1483,1484,1491,1495], Y=[10,13,15,16], Z=[1,2], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 1
X	y10	y13	y15	y16	
x3	b	c	a	c	
x5	b	c	a	c	
x13	b	c	a	c	
x14	b	c	a	c	
x15	b	c	a	c	
x20	b	c	a	c	
x23	b	c	a	c	
x24	b	c	a	c	
x25	b	c	a	c	
x32	b	c	a	c	
x33	b	c	a	c	
x35	b	c	a	c	
x43	b	c	a	c	
x46	b	c	a	c	
x47	b	c	a	c	
x49	b	c	a	c	
x51	b	c	a	c	
x66	b	c	a	c	
x68	b	c	a	c	
x91	b	c	a	c	
x93	b	c	a	c	
x97	b	c	a	c	
x99	b	c	a	c	
x105	b	c	a	c	
x107	b	c	a	c	
x109	b	c	a	c	
x119	b	c	a	c	
x121	b	c	a	c	
x124	b	c	a	c	
x139	b	c	a	c	
x141	b	c	a	c	
x142	b	c	a	c	
x154	b	c	a	c	
x168	b	c	a	c	
x172	b	c	a	c	
x174	b	c	a	c	
x175	b	c	a	c	
x191	b	c	a	c	
x192	b	c	a	c	
x204	b	c	a	c	
x206	b	c	a	c	
x208	b	c	a	c	
x221	b	c	a	c	
x223	b	c	a	c	
x230	b	c	a	c	
x235	b	c	a	c	
x241	b	c	a	c	
x253	b	c	a	c	
x260	b	c	a	c	
x268	b	c	a	c	
x277	b	c	a	c	
x279	b	c	a	c	
x308	b	c	a	c	
x315	b	c	a	c	
x341	b	c	a	c	
x349	b	c	a	c	
x353	b	c	a	c	
x367	b	c	a	c	
x369	b	c	a	c	
x381	b	c	a	c	
x387	b	c	a	c	
x400	b	c	a	c	
x405	b	c	a	c	
x413	b	c	a	c	
x415	b	c	a	c	
x418	b	c	a	c	
x423	b	c	a	c	
x430	b	c	a	c	
x432	b	c	a	c	
x433	b	c	a	c	
x446	b	c	a	c	
x450	b	c	a	c	
x454	b	c	a	c	
x456	b	c	a	c	
x460	b	c	a	c	
x464	b	c	a	c	
x466	b	c	a	c	
x467	b	c	a	c	
x476	b	c	a	c	
x477	b	c	a	c	
x478	b	c	a	c	
x482	b	c	a	c	
x487	b	c	a	c	
x490	b	c	a	c	
x491	b	c	a	c	
x508	b	c	a	c	
x515	b	c	a	c	
x519	b	c	a	c	
x528	b	c	a	c	
x531	b	c	a	c	
x539	b	c	a	c	
x540	b	c	a	c	
x547	b	c	a	c	
x549	b	c	a	c	
x552	b	c	a	c	
x562	b	c	a	c	
x566	b	c	a	c	
x569	b	c	a	c	
x572	b	c	a	c	
x573	b	c	a	c	
x579	b	c	a	c	
x583	b	c	a	c	
x597	b	c	a	c	
x601	b	c	a	c	
x606	b	c	a	c	
x611	b	c	a	c	
x615	b	c	a	c	
x641	b	c	a	c	
x645	b	c	a	c	
x651	b	c	a	c	
x652	b	c	a	c	
x657	b	c	a	c	
x672	b	c	a	c	
x684	b	c	a	c	
x689	b	c	a	c	
x690	b	c	a	c	
x696	b	c	a	c	
x699	b	c	a	c	
x700	b	c	a	c	
x704	b	c	a	c	
x711	b	c	a	c	
x712	b	c	a	c	
x714	b	c	a	c	
x716	b	c	a	c	
x717	b	c	a	c	
x731	b	c	a	c	
x746	b	c	a	c	
x747	b	c	a	c	
x748	b	c	a	c	
x758	b	c	a	c	
x761	b	c	a	c	
x762	b	c	a	c	
x764	b	c	a	c	
x765	b	c	a	c	
x776	b	c	a	c	
x778	b	c	a	c	
x782	b	c	a	c	
x792	b	c	a	c	
x797	b	c	a	c	
x798	b	c	a	c	
x799	b	c	a	c	
x803	b	c	a	c	
x804	b	c	a	c	
x812	b	c	a	c	
x815	b	c	a	c	
x821	b	c	a	c	
x823	b	c	a	c	
x826	b	c	a	c	
x830	b	c	a	c	
x833	b	c	a	c	
x835	b	c	a	c	
x841	b	c	a	c	
x844	b	c	a	c	
x857	b	c	a	c	
x864	b	c	a	c	
x873	b	c	a	c	
x874	b	c	a	c	
x881	b	c	a	c	
x888	b	c	a	c	
x902	b	c	a	c	
x905	b	c	a	c	
x913	b	c	a	c	
x916	b	c	a	c	
x932	b	c	a	c	
x936	b	c	a	c	
x940	b	c	a	c	
x943	b	c	a	c	
x946	b	c	a	c	
x952	b	c	a	c	
x964	b	c	a	c	
x965	b	c	a	c	
x969	b	c	a	c	
x974	b	c	a	c	
x979	b	c	a	c	
x990	b	c	a	c	
x1003	b	c	a	c	
x1009	b	c	a	c	
x1010	b	c	a	c	
x1019	b	c	a	c	
x1028	b	c	a	c	
x1048	b	c	a	c	
x1052	b	c	a	c	
x1055	b	c	a	c	
x1056	b	c	a	c	
x1057	b	c	a	c	
x1060	b	c	a	c	
x1061	b	c	a	c	
x1063	b	c	a	c	
x1071	b	c	a	c	
x1073	b	c	a	c	
x1088	b	c	a	c	
x1091	b	c	a	c	
x1097	b	c	a	c	
x1101	b	c	a	c	
x1102	b	c	a	c	
x1103	b	c	a	c	
x1107	b	c	a	c	
x1108	b	c	a	c	
x1109	b	c	a	c	
x1110	b	c	a	c	
x1112	b	c	a	c	
x1113	b	c	a	c	
x1118	b	c	a	c	
x1136	b	c	a	c	
x1138	b	c	a	c	
x1141	b	c	a	c	
x1143	b	c	a	c	
x1149	b	c	a	c	
x1153	b	c	a	c	
x1167	b	c	a	c	
x1168	b	c	a	c	
x1184	b	c	a	c	
x1191	b	c	a	c	
x1200	b	c	a	c	
x1205	b	c	a	c	
x1215	b	c	a	c	
x1217	b	c	a	c	
x1224	b	c	a	c	
x1228	b	c	a	c	
x1229	b	c	a	c	
x1234	b	c	a	c	
x1235	b	c	a	c	
x1250	b	c	a	c	
x1261	b	c	a	c	
x1262	b	c	a	c	
x1264	b	c	a	c	
x1271	b	c	a	c	
x1272	b	c	a	c	
x1283	b	c	a	c	
x1293	b	c	a	c	
x1306	b	c	a	c	
x1310	b	c	a	c	
x1315	b	c	a	c	
x1319	b	c	a	c	
x1320	b	c	a	c	
x1325	b	c	a	c	
x1327	b	c	a	c	
x1328	b	c	a	c	
x1332	b	c	a	c	
x1336	b	c	a	c	
x1345	b	c	a	c	
x1348	b	c	a	c	
x1355	b	c	a	c	
x1357	b	c	a	c	
x1365	b	c	a	c	
x1366	b	c	a	c	
x1376	b	c	a	c	
x1377	b	c	a	c	
x1387	b	c	a	c	
x1391	b	c	a	c	
x1402	b	c	a	c	
x1403	b	c	a	c	
x1407	b	c	a	c	
x1409	b	c	a	c	
x1410	b	c	a	c	
x1417	b	c	a	c	
x1418	b	c	a	c	
x1439	b	c	a	c	
x1447	b	c	a	c	
x1455	b	c	a	c	
x1458	b	c	a	c	
x1459	b	c	a	c	
x1469	b	c	a	c	
x1473	b	c	a	c	
x1475	b	c	a	c	
x1477	b	c	a	c	
x1482	b	c	a	c	
x1483	b	c	a	c	
x1484	b	c	a	c	
x1491	b	c	a	c	
x1495	b	c	a	c	

Context: 2
X	y10	y13	y15	y16	
x3	b	c	a	c	
x5	b	c	a	c	
x13	b	c	a	c	
x14	b	c	a	c	
x15	b	c	a	c	
x20	b	c	a	c	
x23	b	c	a	c	
x24	b	c	a	c	
x25	b	c	a	c	
x32	b	c	a	c	
x33	b	c	a	c	
x35	b	c	a	c	
x43	b	c	a	c	
x46	b	c	a	c	
x47	b	c	a	c	
x49	b	c	a	c	
x51	b	c	a	c	
x66	b	c	a	c	
x68	b	c	a	c	
x91	b	c	a	c	
x93	b	c	a	c	
x97	b	c	a	c	
x99	b	c	a	c	
x105	b	c	a	c	
x107	b	c	a	c	
x109	b	c	a	c	
x119	b	c	a	c	
x121	b	c	a	c	
x124	b	c	a	c	
x139	b	c	a	c	
x141	b	c	a	c	
x142	b	c	a	c	
x154	b	c	a	c	
x168	b	c	a	c	
x172	b	c	a	c	
x174	b	c	a	c	
x175	b	c	a	c	
